"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)",5,"Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10
4.0,3.0,2.0,3.0,19.0,0.0,26.0,41.0,22.0,2.0,14.0,32.0,126.0,24.0,74.0,72.0,0.0,0.0,0.0,0.0,100.0,7.0,138.0,200.0,116.0,0.0,1.0,0.0,0.0,340.0,154.0,594.0,4.0,4.0,2.0,2.0,6.0,3.0,0.0,5.0,6.0,8.0,42,1.96905659255,0.144114354242,1.8299252984,0.0314633814466,1.98613007992,0.128380351607,0.554237704918,0.0272751773532,0.0,2.44948974278,4.8,1.46969384567,1.5375,0.805353183392,2.8,1.46969384567,4.0,0.685337508094,0.630442469674,0.60549541792,0.60116586896,0.600130331032
6.0,2.0,4.0,3.0,42.0,3.0,63.0,104.0,39.0,5.0,26.0,46.0,58.0,10.0,36.0,28.0,0.0,0.0,0.0,0.0,76.0,0.0,96.0,149.0,58.0,4.0,1.0,2.0,1.0,340.0,134.0,608.0,26.0,20.0,8.0,4.0,28.0,4.0,0.0,10.0,7.0,11.0,43,2.04622251164,0.147363644167,1.88240510883,0.0279778476991,1.99053564258,0.134659123659,0.540557377049,0.0340628756091,0.0,2.44948974278,4.8,1.46969384567,1.6875,1.03191266588,2.8,1.46969384567,4.0,0.664501693,0.616422829902,0.60157460209,0.600189550494,0.600009486513
5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,66.0,72.0,0.0,0.0,0.0,0.0,105.0,26.0,122.0,156.0,105.0,0.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,5.0,44,1.91918163841,0.108616373524,2.02366358381,0.000268260012344,,,0.564722222222,0.0134755150615,0.0,2.44948974278,4.8,1.46969384567,1.4125,0.517052946999,2.8,1.46969384567,3.0,0.714361603111,0.649654648891,0.612914834087,0.603938535376,0.600753184295
26.0,10.0,30.0,11.0,34.0,0.0,56.0,52.0,21.0,0.0,7.0,22.0,22.0,0.0,6.0,28.0,34.0,0.0,14.0,24.0,52.0,0.0,68.0,63.0,70.0,19.0,0.0,7.0,23.0,360.0,198.0,624.0,4.0,4.0,4.0,0.0,16.0,52.0,0.0,78.0,83.0,47.0,45,2.04747979739,0.0345318220448,2.03841024508,0.036277382823,2.04392761635,0.0353518171961,0.519101449275,0.0375820435567,0.0,2.44948974278,4.8,1.46969384567,1.7375,1.0337280832,2.8,1.46969384567,4.0,0.644447437733,0.607218930985,0.600265903867,0.600012312168,0.600000152363
50.0,13.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,20.0,44.0,0.0,16.0,24.0,59.0,0.0,69.0,94.0,52.0,0.0,0.0,0.0,0.0,284.0,144.0,332.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,73.0,86.0,76.0,46,1.94929977532,0.0828378167959,1.91976411905,0.0856970314106,,,0.526706896552,0.0409939056113,0.0,2.44948974278,4.8,1.46969384567,1.6,0.8,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
30.0,9.0,18.0,9.0,12.0,2.0,16.0,14.0,13.0,0.0,1.0,8.0,74.0,0.0,28.0,44.0,12.0,0.0,2.0,4.0,69.0,18.0,83.0,111.0,53.0,1.0,0.0,3.0,0.0,280.0,198.0,360.0,2.0,0.0,0.0,0.0,0.0,27.0,8.0,27.0,39.0,23.0,47,1.95440939122,0.109308619598,2.00088688273,0.0982986052928,1.91455348103,0.108201255862,0.538833333333,0.0376382636274,0.0,2.44948974278,4.8,1.46969384567,1.5625,0.803799570789,2.8,1.46969384567,4.0,0.666848933417,0.619298140259,0.602415605174,0.600363644761,0.600024540893
16.0,11.0,8.0,12.0,17.0,2.0,38.0,47.0,20.0,4.0,18.0,30.0,92.0,14.0,42.0,54.0,2.0,0.0,2.0,2.0,85.0,2.0,117.0,171.0,82.0,5.0,0.0,2.0,1.0,340.0,136.0,608.0,6.0,6.0,4.0,2.0,8.0,20.0,0.0,18.0,33.0,13.0,48,2.00309077181,0.144343037101,2.0218672953,0.162985746754,1.93792233513,0.0927105119379,0.543942622951,0.0351293392817,0.0,2.44948974278,4.8,1.46969384567,1.6375,0.938665941643,2.8,1.46969384567,4.0,0.658834197655,0.614938908158,0.601508820307,0.600186842038,0.600009462816
4.0,0.0,3.0,0.0,15.0,0.0,16.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,16.0,3.0,0.0,3.0,5.0,0.0,8.0,0.0,1.0,12.0,98.0,28.0,118.0,2.0,4.0,0.0,2.0,2.0,23.0,0.0,23.0,24.0,11.0,49,2.09998800461,0.0199877221453,2.01674431151,0.0953984064099,2.07173140278,0.0785700670286,0.495756097561,0.0209316896965,0.0,2.44948974278,4.8,1.46969384567,1.9,1.15758369028,2.8,1.46969384567,4.0,0.662382064975,0.615867197084,0.601546161712,0.600188167961,0.600009471786
15.0,5.0,10.0,5.0,3.0,2.0,8.0,5.0,5.0,0.0,2.0,4.0,132.0,0.0,42.0,68.0,2.0,0.0,0.0,0.0,93.0,23.0,107.0,137.0,71.0,1.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,15.0,17.0,8.0,50,1.93741769996,0.108553992789,1.9134851294,0.109891578669,2.04137917408,0.000325035071584,0.555972222222,0.0275272452017,0.0,2.44948974278,4.8,1.46969384567,1.475,0.65144071104,2.8,1.46969384567,4.0,0.690335063574,0.633776188801,0.606610814342,0.601515719564,0.600190001734
10.0,2.0,4.0,0.0,8.0,0.0,8.0,7.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,17.0,0.0,19.0,9.0,15.0,5.0,0.0,0.0,1.0,76.0,36.0,62.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,10.0,13.0,51,2.0526637421,0.056322342349,2.04714505745,0.0577017224108,2.03537093391,0.058881383237,0.52245,0.0385875303693,0.0,2.44948974278,4.8,1.46969384567,1.73333333333,1.03064165558,2.8,1.46969384567,4.0,0.64463598686,0.607317794375,0.600278661934,0.600013537074,0.60000018272
47.0,25.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,8.0,42.0,0.0,4.0,34.0,59.0,1.0,90.0,62.0,35.0,0.0,0.0,0.0,0.0,280.0,198.0,360.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,34.0,100.0,47.0,52,1.88514040029,0.0831661382845,2.05025906219,0.0576776739687,,,0.529796296296,0.0408238672155,0.0,2.44948974278,4.8,1.46969384567,1.6,0.8,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
1.0,1.0,0.0,0.0,125.0,0.0,150.0,214.0,3.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,7.0,10.0,0.0,4.0,7.0,336.0,222.0,528.0,102.0,120.0,0.0,60.0,154.0,9.0,0.0,9.0,8.0,16.0,53,2.21856854716,0.0266258165265,2.20921090976,0.03645865334,2.1856436939,0.0376869964558,0.499152173913,0.0121529516746,0.0,2.44948974278,4.8,1.46969384567,2.1125,1.4052913399,2.8,1.46969384567,4.0,0.689882236327,0.633727560228,0.606610476277,0.60151571754,0.600190001733
11.0,6.0,2.0,2.0,49.0,12.0,58.0,96.0,35.0,0.0,10.0,31.0,28.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,43.0,16.0,42.0,52.0,52.0,12.0,0.0,1.0,4.0,280.0,198.0,264.0,12.0,36.0,0.0,16.0,32.0,16.0,0.0,24.0,15.0,5.0,54,2.0922168753,0.111628847103,1.95210208022,0.0471460463479,2.05158648031,0.112782573421,0.523546296296,0.0356090875468,0.0,2.44948974278,4.8,1.46969384567,1.825,1.17020297385,2.8,1.46969384567,4.0,0.651200813882,0.610024018135,0.60053202632,0.600034104247,0.600000660306
17.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,8.0,16.0,0.0,4.0,16.0,18.0,0.0,22.0,21.0,10.0,0.0,0.0,0.0,0.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,23.0,14.0,55,1.99742281832,0.082330651938,1.96810818067,0.0967745587635,,,0.518545454545,0.0403166188075,0.0,2.44948974278,4.8,1.46969384567,1.625,0.827269605389,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,4.0,10.0,0.0,0.0,10.0,23.0,0.0,20.0,11.0,18.0,0.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,20.0,14.0,18.0,56,2.00309552806,0.0664791615314,1.98596344448,0.069665974826,,,0.53215,0.0405361258632,0.0,2.44948974278,4.8,1.46969384567,1.6,0.8,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
0.0,0.0,0.0,0.0,36.0,0.0,39.0,51.0,23.0,2.0,5.0,7.0,4.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,27.0,34.0,10.0,0.0,0.0,0.0,0.0,134.0,46.0,176.0,18.0,32.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,57,2.09845694967,0.0706035184236,,,2.0754558485,0.167938324426,0.521,0.0325269119346,0.0,2.44948974278,4.8,1.46969384567,1.85,1.21552457811,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
23.0,11.0,16.0,13.0,12.0,0.0,8.0,15.0,4.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,110.0,16.0,64.0,58.0,18.0,1.0,27.0,35.0,16.0,8.0,0.0,7.0,4.0,340.0,134.0,608.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,136.0,196.0,94.0,58,2.02908994024,0.182361828016,1.99973956425,0.1248249072,2.06362981187,0.199213120712,0.49837704918,0.0288052613218,0.0,2.44948974278,4.8,1.46969384567,1.775,0.98710435112,2.8,1.46969384567,4.0,0.684653196881,0.630354004453,0.605494477962,0.601165860069,0.600130331024
17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,2.0,12.0,0.0,0.0,4.0,23.0,0.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,76.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,22.0,12.0,23.0,59,1.99206863387,0.0573682022856,1.98962719192,0.0578974567379,,,0.53215,0.0405361258632,0.0,2.44948974278,4.8,1.46969384567,1.6,0.8,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
34.0,11.0,56.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,54.0,84.0,16.0,0.0,8.0,8.0,103.0,0.0,176.0,109.0,143.0,0.0,0.0,0.0,0.0,360.0,198.0,672.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,58.0,65.0,46.0,60,1.96699125292,0.0324293943902,1.98921004938,0.0346396797161,,,0.546202898551,0.0356769237764,0.0,2.44948974278,4.8,1.46969384567,1.5375,0.72359778192,2.8,1.46969384567,3.0,0.669187940716,0.618574160148,0.601986063764,0.600265458609,0.600015436767
12.0,3.0,15.0,3.0,31.0,0.0,46.0,39.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,108.0,0.0,38.0,92.0,14.0,0.0,14.0,10.0,17.0,24.0,0.0,9.0,27.0,360.0,198.0,600.0,8.0,4.0,4.0,0.0,4.0,93.0,0.0,142.0,133.0,118.0,61,2.04898911288,0.0207618880178,2.06949130929,0.0383989703355,2.06101882766,0.0310367367426,0.496239130435,0.0243678198188,0.0,2.44948974278,4.8,1.46969384567,1.85,1.09658560997,2.8,1.46969384567,4.0,0.666848933417,0.619298140259,0.602415605174,0.600363644761,0.600024540893
16.0,20.0,9.0,14.0,21.0,1.0,34.0,44.0,22.0,2.0,12.0,31.0,86.0,8.0,48.0,48.0,2.0,0.0,0.0,2.0,83.0,2.0,115.0,168.0,90.0,8.0,1.0,0.0,1.0,340.0,142.0,606.0,2.0,6.0,0.0,8.0,6.0,18.0,0.0,25.0,36.0,21.0,62,1.99445723031,0.144369096394,1.96118078476,0.147484122126,1.98657303189,0.131821776356,0.543024590164,0.0351676227574,0.0,2.44948974278,4.8,1.46969384567,1.6125,0.901301142793,2.8,1.46969384567,4.0,0.662146131907,0.616885093267,0.60191626297,0.600262673048,0.600015412868
3.0,0.0,3.0,0.0,33.0,0.0,30.0,40.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,7.0,0.0,6.0,8.0,5.0,12.0,0.0,0.0,12.0,132.0,36.0,142.0,8.0,18.0,0.0,6.0,6.0,18.0,0.0,17.0,29.0,0.0,63,2.05600892417,0.0884828367888,2.15525734249,0.00115209571601,2.1189031789,0.0733443980251,0.502293103448,0.0246702449708,0.0,2.44948974278,4.8,1.46969384567,1.975,1.27450970965,2.8,1.46969384567,4.0,0.654790042685,0.61222047498,0.600934554017,0.600090807722,0.60000330878
11.0,5.0,5.0,2.0,4.0,3.0,2.0,7.0,4.0,0.0,2.0,3.0,22.0,0.0,14.0,10.0,2.0,0.0,0.0,0.0,31.0,2.0,28.0,37.0,11.0,2.0,0.0,0.0,1.0,90.0,28.0,138.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,13.0,9.0,64,1.93514971935,0.142643895384,1.88810738077,0.0855373281444,1.88488142125,0.00922843165133,0.543954545455,0.0357363798247,0.0,2.44948974278,4.8,1.46969384567,1.6,0.860232526704,2.8,1.46969384567,4.0,0.659545297914,0.615124790153,0.601515282292,0.600187018645,0.600009463539
34.0,20.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,2.0,106.0,16.0,70.0,68.0,36.0,0.0,31.0,56.0,10.0,0.0,0.0,0.0,0.0,340.0,142.0,606.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,141.0,190.0,122.0,65,2.04539319373,0.197758523724,1.97044331543,0.106073754275,,,0.509196721311,0.0373985270474,0.0,2.44948974278,4.8,1.46969384567,1.725,0.921615429558,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
24.0,6.0,6.0,14.0,28.0,0.0,32.0,54.0,8.0,0.0,1.0,15.0,12.0,0.0,6.0,2.0,46.0,0.0,12.0,18.0,29.0,0.0,30.0,42.0,16.0,29.0,0.0,11.0,6.0,284.0,112.0,364.0,2.0,4.0,0.0,4.0,14.0,59.0,0.0,80.0,89.0,43.0,66,2.01001432537,0.0927950176682,1.97472444429,0.0958329153201,2.02296190405,0.0850645894993,0.508637931034,0.0341033916181,0.0,2.44948974278,4.8,1.46969384567,1.8125,1.08505472212,2.8,1.46969384567,4.0,0.650240340182,0.610254865281,0.600690438564,0.600060319297,0.600001864293
12.0,6.0,11.0,2.0,57.0,0.0,80.0,124.0,32.0,2.0,26.0,28.0,24.0,6.0,10.0,10.0,4.0,0.0,4.0,0.0,51.0,0.0,65.0,94.0,39.0,11.0,0.0,4.0,10.0,340.0,134.0,598.0,38.0,40.0,14.0,12.0,26.0,14.0,0.0,27.0,31.0,21.0,67,2.07711966188,0.146144040919,2.02916262333,0.0998621264748,2.04503640036,0.156370997643,0.525352459016,0.03551746791,0.0,2.44948974278,4.8,1.46969384567,1.8,1.14455231423,2.8,1.46969384567,4.0,0.650960828315,0.60987702439,0.600506204117,0.600030779227,0.600000534624
21.0,11.0,10.0,0.0,49.0,0.0,72.0,122.0,17.0,1.0,10.0,25.0,20.0,0.0,16.0,4.0,10.0,0.0,2.0,6.0,39.0,0.0,54.0,58.0,47.0,18.0,5.0,6.0,20.0,340.0,134.0,598.0,34.0,42.0,14.0,12.0,16.0,34.0,0.0,46.0,65.0,24.0,68,2.05146484525,0.172462479214,2.08038000424,0.14665027747,2.05633356287,0.125064700743,0.51643442623,0.0350603666073,0.0,2.44948974278,4.8,1.46969384567,1.8375,1.15589521584,2.8,1.46969384567,4.0,0.64396234362,0.607017573837,0.600249557031,0.600011319261,0.600000139864
46.0,21.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,6.0,54.0,0.0,12.0,40.0,51.0,1.0,80.0,56.0,29.0,0.0,0.0,0.0,0.0,280.0,198.0,264.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,44.0,106.0,53.0,69,1.88165682417,0.0770975225648,2.0401472414,0.0756535698185,,,0.523722222222,0.0409366794989,0.0,2.44948974278,4.8,1.46969384567,1.625,0.827269605389,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
6.0,2.0,6.0,3.0,6.0,0.0,6.0,3.0,2.0,0.0,2.0,3.0,36.0,0.0,8.0,22.0,2.0,0.0,0.0,0.0,32.0,5.0,31.0,32.0,30.0,2.0,0.0,1.0,0.0,98.0,50.0,96.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,7.0,8.0,70,1.99963474925,0.126680059609,1.9940455879,0.101966395218,1.96366965383,0.149549437894,0.546409090909,0.033795722014,0.0,2.44948974278,4.8,1.46969384567,1.575,0.833291665625,2.8,1.46969384567,4.0,0.666145629724,0.619145327749,0.602411781731,0.600363567745,0.600024540689
11.0,1.0,11.0,0.0,6.0,0.0,4.0,7.0,5.0,0.0,2.0,2.0,16.0,0.0,8.0,8.0,4.0,0.0,0.0,4.0,25.0,0.0,29.0,22.0,9.0,3.0,0.0,2.0,0.0,98.0,28.0,118.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,14.0,15.0,3.0,71,1.97874212148,0.0789111897826,1.99334174815,0.0723114343471,2.03055232185,0.00482078762589,0.533363636364,0.0387873520324,0.0,2.44948974278,4.8,1.46969384567,1.65,0.909670269933,2.8,1.46969384567,4.0,0.65192024052,0.610464574873,0.600610254283,0.600044416743,0.600001073318
35.0,26.0,25.0,21.0,9.0,2.0,19.0,30.0,12.0,2.0,9.0,16.0,68.0,8.0,40.0,34.0,10.0,4.0,2.0,8.0,80.0,4.0,103.0,150.0,89.0,4.0,1.0,1.0,4.0,340.0,154.0,594.0,2.0,0.0,0.0,0.0,2.0,33.0,0.0,47.0,72.0,33.0,72,1.98195184961,0.154776780159,1.96737178671,0.116583295953,1.90726259648,0.0794062491469,0.539729508197,0.037766764139,0.0,2.44948974278,4.8,1.46969384567,1.5875,0.832071962032,2.8,1.46969384567,4.0,0.66072876432,0.615434344063,0.601527170501,0.600187407983,0.600009465768
1.0,2.0,5.0,0.0,80.0,0.0,122.0,171.0,10.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,14.0,0.0,2.0,4.0,9.0,0.0,11.0,14.0,12.0,26.0,2.0,14.0,20.0,340.0,128.0,564.0,40.0,108.0,16.0,28.0,64.0,33.0,0.0,37.0,57.0,16.0,73,2.11408665919,0.117362203463,2.16586947232,0.169254395496,2.11268755307,0.145641710696,0.499573770492,0.0198609585033,0.0,2.44948974278,4.8,1.46969384567,2.0125,1.31808336231,2.8,1.46969384567,4.0,0.662617914035,0.616997985663,0.601919485258,0.600262743218,0.600015413065
13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,27.0,0.0,27.0,17.0,27.0,0.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,8.0,9.0,74,1.975018814,0.057866869802,1.97774327459,0.0572437138494,,,0.54035,0.0384067376902,0.0,2.44948974278,4.8,1.46969384567,1.53333333333,0.718021974285,2.8,1.46969384567,3.0,0.669991708075,0.619136269825,0.602130825754,0.600295470186,0.600018058894
23.0,7.0,28.0,7.0,41.0,0.0,63.0,60.0,26.0,0.0,10.0,35.0,42.0,0.0,16.0,38.0,12.0,0.0,8.0,12.0,66.0,0.0,86.0,79.0,78.0,17.0,0.0,4.0,11.0,360.0,198.0,624.0,6.0,6.0,6.0,0.0,22.0,31.0,0.0,55.0,62.0,28.0,75,2.0470307294,0.0336858740139,2.05511373021,0.0414923670815,2.04924300144,0.0336899443667,0.528079710145,0.0375522942803,0.0,2.44948974278,4.8,1.46969384567,1.7375,1.05763592507,2.8,1.46969384567,4.0,0.646867451647,0.608413726578,0.600412071759,0.600026522903,0.600000542407
15.0,4.0,7.0,2.0,20.0,0.0,32.0,49.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,104.0,14.0,50.0,56.0,12.0,0.0,12.0,22.0,3.0,17.0,2.0,7.0,23.0,340.0,134.0,608.0,12.0,10.0,4.0,2.0,0.0,90.0,0.0,128.0,180.0,86.0,76,2.09446948188,0.201652890816,2.04548279314,0.144419325553,1.98535793851,0.0910126734213,0.495196721311,0.0241890231657,0.0,2.44948974278,4.8,1.46969384567,1.85,1.08512672071,2.8,1.46969384567,4.0,0.675462804305,0.624399423077,0.603707572846,0.600667452151,0.600058568073
16.0,3.0,4.0,6.0,2.0,2.0,6.0,6.0,4.0,0.0,1.0,6.0,134.0,0.0,46.0,76.0,2.0,0.0,0.0,0.0,97.0,24.0,115.0,141.0,72.0,0.0,0.0,1.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,13.0,8.0,77,1.93408996908,0.108034020838,1.9237196095,0.117037800639,2.03855886519,1.02199343155e-05,0.558888888889,0.0241393843447,0.0,2.44948974278,4.8,1.46969384567,1.4625,0.631342814959,2.8,1.46969384567,4.0,0.695746002504,0.637373420979,0.607894829654,0.601950887648,0.600273167644
0.0,0.0,0.0,0.0,82.0,0.0,80.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,14.0,17.0,284.0,112.0,364.0,58.0,44.0,8.0,12.0,80.0,34.0,0.0,62.0,57.0,45.0,78,,,1.98194034761,0.0705841403687,2.09924296468,0.118572109335,0.494189655172,0.00591741117834,0.0,2.44948974278,4.8,1.46969384567,2.0375,1.30808782198,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127
41.0,10.0,22.0,9.0,4.0,0.0,5.0,3.0,0.0,0.0,1.0,3.0,14.0,0.0,6.0,10.0,68.0,0.0,26.0,36.0,34.0,11.0,33.0,57.0,28.0,6.0,0.0,1.0,1.0,280.0,198.0,264.0,0.0,0.0,0.0,0.0,0.0,70.0,17.0,86.0,102.0,52.0,79,1.9961334586,0.111215777346,1.9797864838,0.109454821164,1.88951384405,0.0694038268738,0.511296296296,0.037836211163,0.0,2.44948974278,4.8,1.46969384567,1.6875,0.902686961244,2.8,1.46969384567,4.0,0.666848933417,0.618012163394,0.601957687127,0.600264077107,0.600015422042
18.0,5.0,6.0,19.0,39.0,0.0,39.0,67.0,21.0,0.0,7.0,9.0,22.0,0.0,4.0,4.0,26.0,0.0,10.0,14.0,38.0,0.0,45.0,52.0,23.0,23.0,0.0,7.0,12.0,284.0,112.0,364.0,10.0,6.0,2.0,6.0,20.0,39.0,0.0,58.0,68.0,31.0,80,1.99203441457,0.102398950707,1.97536199775,0.0948902116906,2.02292222669,0.0914302603804,0.516232758621,0.0358332723824,0.0,2.44948974278,4.8,1.46969384567,1.8,1.1,2.8,1.46969384567,4.0,0.643234016513,0.606667530423,0.600211228778,0.600008151331,0.600000075703
21.0,9.0,10.0,2.0,36.0,0.0,62.0,94.0,31.0,5.0,18.0,31.0,36.0,8.0,22.0,22.0,2.0,0.0,2.0,6.0,64.0,0.0,80.0,127.0,49.0,9.0,1.0,6.0,6.0,340.0,134.0,608.0,20.0,26.0,6.0,10.0,16.0,22.0,0.0,30.0,39.0,17.0,81,2.04395812781,0.142522330725,2.05403230894,0.166997060788,1.99958276069,0.132787927262,0.531852459016,0.0371760702451,0.0,2.44948974278,4.8,1.46969384567,1.7375,1.0693894286,2.8,1.46969384567,4.0,0.650240340182,0.60987702439,0.60057006163,0.600042040404,0.600001040076
5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,9.0,0.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,38.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,10.0,6.0,82,1.96529959846,0.0795034409424,1.92965055576,0.0853526750705,,,0.518545454545,0.0403166188075,0.0,2.44948974278,4.8,1.46969384567,1.65,0.852936105462,2.8,1.46969384567,3.0,0.667083203206,0.617100579278,0.601615505414,0.600191932328,0.600009519758
14.0,5.0,3.0,2.0,41.0,14.0,50.0,101.0,13.0,0.0,4.0,13.0,10.0,0.0,2.0,4.0,20.0,0.0,8.0,4.0,27.0,4.0,33.0,22.0,20.0,31.0,0.0,6.0,13.0,280.0,198.0,264.0,14.0,32.0,0.0,16.0,42.0,40.0,10.0,41.0,42.0,33.0,83,2.03997099078,0.110217720513,2.08085326751,0.115611577465,2.06147366128,0.115966609559,0.510435185185,0.0331392329725,0.0,2.44948974278,4.8,1.46969384567,1.8875,1.19366819091,2.8,1.46969384567,4.0,0.645900534138,0.607885635239,0.600336672598,0.600018354546,0.600000291543
0.0,0.0,0.0,0.0,54.0,0.0,72.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,22.0,48.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,21.0,47.0,336.0,222.0,540.0,24.0,14.0,0.0,8.0,26.0,84.0,0.0,120.0,108.0,92.0,84,,,2.11228180287,0.037670517074,2.10629245376,0.0350507438209,0.490086956522,0.00634454948192,0.0,2.44948974278,4.8,1.46969384567,1.9625,1.21905444915,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127
