ID,NAME,Pred-Boosting,Pred-MLR,Pred-PLS,Pred-SVM,SMILES,permability,set
A-276,isoquercitrin ,-6.509415382899999,-6.989158182000001,-6.9891581912000005,-6.4800749917,O1C(CO)C(O)C(O)C(OC2=C(Oc3c(C2=O)c(O)cc(O)c3)c2cc(O)c(O)cc2)C1O,-6.170000099999999,Tr
A-28,alprazolam,-3.9193756569,-4.2550039964,-4.2550040483,-4.0808402512,Clc1cc2c(-n3c(nnc3C)CN=C2c2ccccc2)cc1,-3.9200001,Tr
A-283,ketoconazole,-5.0884667256,-5.1809205713,-5.1809205719,-5.1695490999,Clc1cc(Cl)ccc1[C@@]1(O[C@H](CO1)COc1ccc(N2CCN(CC2)C(=O)C)cc1)Cn1ccnc1,-4.9299998,Tr
A-284,ketoprofen,-5.0740978126,-5.454737182000001,-5.4547371825,-5.2988895751,OC(=O)C(C)c1cc(ccc1)C(=O)c1ccccc1,-4.3509998,Tr
A-289,lamotrigine,-4.671148379,-4.9905363677,-4.9905363622,-4.6788237776,Clc1c(cccc1Cl)-c1nnc(nc1N)N,-4.3899999,Tr
A-290,lansoprazole,-6.5837819922000005,-7.176212358300001,-7.1762123329,-6.592434793400001,S(=O)(Cc1nccc(OCC(F)(F)F)c1C)c1[nH]c2c(n1)cccc2,-4.110000100000001,Tr
A-291,L-dopa,-4.2226281097000005,-4.7048207455,-4.7048207273000004,-4.4466087916,Oc1cc(ccc1O)C[C@H](N)C(O)=O,-6.0500002,Tr
A-293,lidocaine,-5.809031771900001,-5.9028745203,-5.9028745196,-5.676495234400001,O=C(Nc1c(cccc1C)C)CN(CC)CC,-4.2849998,Tr
A-296,Liquiritin,-4.6739311173,-4.5494983851,-4.5494983866,-4.684427653999999,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1ccc(cc1)[C@H]1Oc2c(ccc(O)c2)C(=O)C1,-6.5900002,Tr
A-297,Liquiritin apioside ,-4.8476009124,-4.8805424632,-4.8805424585,-4.8242985027,O1c2c(C(=O)C=C1c1ccc(O)cc1)c(O)cc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O)c2,-7.119999900000001,Tr
A-298,lisinopril,-6.5382059196,-6.0564947936,-6.0564947864,-6.4628799755,OC(=O)[C@H]1N(CCC1)C(=O)[C@@H](N[C@@H](CCc1ccccc1)C(O)=O)CCCCN,-7.389999900000001,Tr
A-299,loracarbef,-6.537938671799999,-6.529540249400001,-6.5295402442,-6.438262179700001,ClC=1CC[C@H]2N(C=1C(O)=O)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1.O,-7.3400002,Tr
A-3,"(2E)-N-isobutylundeca-2-ene-8,10-diynamide",-5.7072273395,-5.9081519216,-5.908151921799999,-5.5154254664,O=C(NCC(C)C)\C=C\CCCCC#CC#C,-3.75,Tr
A-302,l-phenylalanine,-5.732316910900001,-5.6544671907,-5.6544671929999994,-5.9294234705,OC(=O)[C@@H](N)Cc1ccccc1,-5.0,Tr
A-304,luteolin ,-4.8028192941,-4.9850038774000005,-4.9850038774000005,-5.0267417362,O1c2c(C(=O)C=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-5.0500002,Tr
A-306,LY122772,-5.1127650383,-5.3480625531,-5.3480625588,-5.1804564895,S(=O)(=O)(n1c2cc(ccc2nc1N)\C(=N\O)\c1ccccc1)C(C)C,-3.8699999,Tr
A-307,LY153186,-6.374470275399999,-6.6388879451,-6.6388879578,-6.494628229500001,S(=O)(=O)(n1c2cc(ccc2nc1N)\C(=C\C(=O)N)\c1ccccc1)C(C)C,-4.3600001,Tr
A-309,LY341908,-4.378175001000001,-4.6259385287,-4.6259385153,-4.4409901696,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)C(C)C,-4.139999899999999,Tr
A-31,amfenac sodium,-4.0526511717,-4.5945694299,-4.594569425,-4.6570420846,[Na+].O.O=C(c1cccc(CC(=O)[O-])c1N)c1ccccc1,-4.52,Tr
A-310,LY353462,-4.3650505266,-4.4687998192,-4.4687998292,-4.3904914371,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)NC(=O)N(C)C,-4.1700001,Tr
A-312,LY354400,-4.2180911658,-4.7882382425,-4.7882382423,-4.3589177468,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1F)C(C)C,-4.46,Tr
A-313,LY355081,-4.1164124882,-4.6373143322,-4.637314347799999,-4.0464796775,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1F)C(C)C,-4.2600002,Tr
A-314,LY357132,-4.2241331786,-4.3063208476,-4.3063208838,-4.2439169934,S(=O)(=O)(n1c2cc(ccc2nc1N)\C(=C\C(=O)NC)\c1ccccc1)C(C)C,-4.1999998,Tr
A-315,LY357822,-4.1712979275,-4.2021338494,-4.2021338341000005,-4.0680360706,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cccc(F)c1F)C(C)C,-4.21,Tr
A-316,LY362546,-4.2871913625,-4.5311000459,-4.5311000476,-4.3473747741,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)CCC,-4.190000100000001,Tr
A-317,LY362683,-4.2135712838,-4.3165235444,-4.3165235452,-4.2301728091,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cccc(F)c1F)C(C)C,-4.4299998,Tr
A-32,amiloride,-4.3221280509,-4.3478934942,-4.3478934958,-4.3701619102,Clc1nc(C(=O)N=C(N)N)c(nc1N)N,-5.8899999,Tr
A-320,LY366347,-4.5043499226999995,-4.3571930177,-4.3571930048,-3.8104133183999997,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1ccc(F)c(F)c1F)C(C)C,-4.139999899999999,Tr
A-321,LY366349,-4.8030976545,-4.7974778429,-4.7974778788,-4.9267893408,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(OC)cc1)C(C)C,-4.48,Tr
A-322,LY366572,-4.1734013434,-4.2186934637,-4.2186934605,-4.1515621141,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)cc(F)c1)C(C)C,-4.2399998,Tr
A-323,LY366659,-4.4092600822,-4.473137698,-4.473137707099999,-4.4202419336,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1c(F)c(F)cc(F)c1F)C(C)C,-4.1999998,Tr
A-324,LY366799,-4.2913859908,-4.3288320573000005,-4.3288320576,-4.2884873267,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccccc1F)C(C)C,-4.54,Tr
A-325,LY366853,-4.2464555701,-4.0523678589,-4.0523678908,-4.2514359422000005,Fc1c(cccc1F)\C(=C/C(=O)N)\c1cc2n(C(C)C)c(nc2cc1)N.C,-5.3000002,Tr
A-326,LY366856,-4.3013885681,-4.5155920314,-4.5155920571,-4.3597106702,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccc(F)c(F)c1F)C(C)C,-4.329999900000001,Tr
A-328,LY368227,-4.3717135689,-4.2892236427,-4.2892236649,-4.3311659536,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(F)cc1)C(C)C,-4.3600001,Tr
A-329,LY368228,-5.0610169217,-4.931119463,-4.9311194617,-5.0484764162,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccc(F)cc1F)C(C)C,-4.369999900000001,Tr
A-330,LY368766,-4.3527904429,-4.3848149028,-4.3848149025,-4.3783121294,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NCC)/c1cccc(F)c1F)C(C)C,-4.0700002,Tr
A-332,meloxicam,-4.3406986377,-4.296273182,-4.2962732028,-4.3832396475,s1c(cnc1NC(=O)C=1N(S(=O)(=O)c2c(cccc2)C=1O)C)C,-4.71,Tr
A-336,metformin,-4.111648861,-4.1995601236,-4.1995601601,-4.0579393508,N(C(N=C(N)N)=N)(C)C,-6.1999998,Tr
A-338,methotrexate,-5.5314635221,-5.8305855616999995,-5.8305854054,-5.5608185794,OC(=O)CC[C@H](NC(=O)c1ccc(N(Cc2nc3c(nc(nc3N)N)nc2)C)cc1)C(O)=O,-6.0999999,Tr
A-342,methylscopolamine,-5.4216678178999995,-5.199816854,-5.1998168587,-5.4915346037,[Br-].O1C2[C@H]3[N+]([C@@H](CC(OC(=O)[C@H](CO)c4ccccc4)C3)C12)(C)C,-6.1599998,Tr
A-343,metolazone,-5.050210872,-4.8085175913,-4.8085176141,-4.8223049334,Clc1cc2NC(N(c3ccccc3C)C(=O)c2cc1S(=O)(=O)N)C,-5.21,Tr
A-345,mibefradil,-5.1780464367,-4.9727813654,-4.9727813651999995,-4.9531114282,Fc1cc2c(cc1)[C@H](C(C)C)[C@](OC(=O)COC)(CC2)CCN(CCCc1[nH]c2c(n1)cccc2)C,-4.954999900000001,Tr
A-348,morin ,-5.0253417231999995,-4.9974874732,-4.9974874787,-4.7531780303,O1c2c(C(=O)C(O)=C1c1ccc(O)cc1O)c(O)cc(O)c2,-6.21,Tr
A-349,morphine,-4.7734545219,-4.8893562856,-4.8893562346,-4.8805776965,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)C=C[C@@H]2O,-5.4499998,Tr
A-35,amoxicillin,-6.0838854317,-6.3523075689,-6.3523075894000005,-6.367789579199999,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,-6.1524997,Tr
A-350,myricetin ,-5.6081750009,-5.8939227049000005,-5.8939226923,-5.2416183976,O1c2c(C(=O)C(O)=C1c1cc(O)c(O)c(O)c1)c(O)cc(O)c2,-5.77,Tr
A-354,nadalol,-6.1901668895,-6.1179738743,-6.1179738719,-6.1654312484,O(CC(O)CNC(C)(C)C)c1c2CC(O)C(O)Cc2ccc1,-5.4109998,Tr
A-356,naproxen,-5.4230672477,-5.3787341162,-5.3787341146,-5.339920129599999,O(C)c1cc2c(cc(cc2)[C@@H](C(O)=O)C)cc1,-4.6599998,Tr
A-357,naproxen sodium,-4.8838613359,-4.6394002258,-4.6394002111,-4.79566777,[Na+].O(C)c1cc2c(cc(cc2)C(C(=O)[O-])C)cc1,-4.329999900000001,Tr
A-358,naringenin,-4.4302104918000005,-4.9541626218,-4.9541625876,-4.6961377316,O1c2c(C(=O)C[C@H]1c1ccc(O)cc1)c(O)cc(O)c2,-4.6550002,Tr
A-361,N-carbobenzoxy-tryptophan,-6.588161651599999,-6.816687711599999,-6.816687731799999,-6.4249004022000005,O(Cc1ccccc1)C(=O)NC(Cc1c2c([nH]c1)cccc2)C(O)=O,-5.8000002,Tr
A-362,N-desmethylclozapine,-5.4867794536000005,-5.3921893214,-5.3921893272000005,-5.177497921700001,Clc1cc2N=C(N3CCNCC3)c3c(Nc2cc1)cccc3,-4.6799998,Tr
A-364,neolignan smi02,-5.7961316286,-5.572423037999999,-5.5724230405999995,-5.5767603661,O1c2c(cc(cc2OC)\C=C\C)C(C)C1c1cc(OC)c(O)c(OC)c1,-5.3400002,Tr
A-367,neolignan smi05,-4.9989847892000006,-4.9874686297,-4.9874686400999995,-4.9016186964,O(C(Cc1cc(OC)c(OC)c(OC)c1)C)c1c(OC)cc(cc1OC)CC=C,-4.73,Tr
A-37,ampicillin,-5.931018615599999,-5.3718094693,-5.371809474400001,-5.8792438446,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,-5.6999998,Tr
A-370,neolignan smi08,-4.7838560944,-4.4849088485,-4.4849088419,-4.6910562554,O(C(C(O)c1cc(OC)c(OC)c(OC)c1)C)c1c(OC)cc(cc1OC)CC=C,-4.5500002,Tr
A-371,neolignan smi09,-4.5147608106,-4.5830286512,-4.5830286732,-4.631811795,O(C(C(O)c1cc(OC)c(O)cc1)C)c1c(OC)cc(cc1OC)CC=C,-4.5100002,Tr
A-375,nicotine,-4.8819019249,-4.811943388,-4.811943375299999,-4.8180946273,n1cc(ccc1)C1N(CCC1)C,-4.71,Tr
A-378,ofloxacin,-4.486240249700001,-4.1733566648,-4.1733566642,-4.3613000166,Fc1cc2c3N(C=C(C(O)=O)C2=O)C(COc3c1N1CCN(CC1)C)C,-4.79,Tr
A-384,oxacillin,-4.5279169701,-4.6115717432,-4.6115717516000005,-4.460986349700001,Clc1ccccc1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,-5.579999900000001,Tr
A-386,oxprenolol,-5.317969379,-5.5751712462,-5.5751712786,-5.5829777067999995,O(CC(O)CNC(C)C)c1ccccc1OCC=C,-4.6799998,Tr
A-387,oxprenolol ester,-4.1364274976,-4.7049417018,-4.7049417439,-4.6061674776,O(CC=C)c1ccccc1OC[C@H](OC(=O)C1CC1)CNC(C)C,-4.545000099999999,Tr
A-389,pefloxacin,-4.5536978303,-4.5610542595,-4.5610542504,-4.6621066827,Fc1cc2c(N(C=C(C(O)=O)C2=O)CC)cc1N1CCN(CC1)C,-4.5999999,Tr
A-39,antipyrine,-4.3241082583,-4.4549758939999995,-4.454975873,-4.4362084598000004,O=C1N(N(C)C(=C1)C)c1ccccc1,-4.4699998,Tr
A-391,phenatoin,-4.4730692651999995,-4.5902087068,-4.5902086867000005,-4.4826704171,O=C1NC(=O)NC1(c1ccccc1)c1ccccc1,-4.5300002,Tr
A-393,phenylcarbamic acid ester V,-4.396168965,-4.3245543375,-4.3245543376999995,-4.4397359821,[Cl-].O(CC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-4.5500002,Tr
A-394,phenylcarbamic acid ester VIII,-4.6969214785,-4.6404591777999995,-4.6404591718,-4.6227964642,[Cl-].O(CCC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-4.5700002,Tr
A-395,phenylcarbamic acid ester XI,-4.655203042,-4.8765262282999995,-4.8765262216,-4.5991021044,[Cl-].O(CCCC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-4.5900002,Tr
A-403,PNU200001,-5.2384569251999995,-4.6981684333,-4.6981685208999995,-4.7825653765,[nH]1c2c(nc1Cc1[nH]c3c(n1)cccc3)cc(cc2)C(N)=N,-6.6999998,Tr
A-405,PNU200647,-6.7472032854999995,-6.4716422926999995,-6.4716422955,-6.649647289500001,O\N=C(\N)/c1cc2nc([nH]c2cc1)-c1ncccc1,-4.6500001,Tr
A-406,PNU200648,-6.3812307509,-5.888318803200001,-5.8883188035,-5.9541679721000005,[nH]1c2c(nc1Cc1[nH]c3c(n1)cc(cc3)C(N)=N)nccc2C,-7.0500002,Tr
A-408,PNU200969,-6.5592257643,-6.4848031738,-6.484803179,-6.6526186702,O(CC)C(=O)NC(=N)c1cc2nc([nH]c2cc1)Cc1[nH]c2c(n1)cccc2,-6.1500001,Tr
A-411,pravastatin,-6.203134619199999,-6.3201028258,-6.320102832000001,-6.522658454099999,O(C(=O)[C@H](CC)C)[C@@H]1[C@H]2C(=C[C@@H](O)C1)C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O,-5.8400002,Tr
A-412,prazosin,-4.5157964929,-4.9912043923,-4.9912043932,-4.8595213548,o1cccc1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,-4.987,Tr
A-413,prednisolone,-5.7433603698,-5.7295274441999995,-5.7295274568,-5.8407721836,O=C1C=C2CC[C@@H]3[C@@H]([C@]2(C=C1)C)[C@@H](O)C[C@]1([C@H]3CC[C@]1(O)C(=O)CO)C,-4.7199998,Tr
A-414,preladenant,-5.0118464487,-4.7993547624,-4.7993547623,-4.7053229686,o1cccc1-c1nc-2n(n1)C(=Nc1n(ncc1-2)CCN1CCN(CC1)c1ccc(OCCOC)cc1)N,-5.3499999,Tr
A-415,progesterone,-5.1394976908,-4.945864716,-4.9458647112000005,-4.9274594592000005,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)CCC2=C1)C,-4.625,Tr
A-416,propofol,-5.5602879407,-5.816651380900001,-5.816651414500001,-5.9394128611,Oc1c(cccc1C(C)C)C(C)C,-4.77,Tr
A-417,propranolol,-4.4786359146,-4.4054078818,-4.4054078129,-4.3788147895,O(CC(O)CNC(C)C)c1c2c(ccc1)cccc2,-4.579999900000001,Tr
A-418,propranolol ester,-4.7415237368000005,-4.5755114353,-4.5755114462,-4.81581723,O(C[C@H](OC(=O)C1CC1)CNC(C)C)c1c2c(ccc1)cccc2,-4.5100002,Tr
A-420,propylthiouracil,-4.2688129536,-4.5169924155,-4.5169924157,-4.5515311862,S=C1NC(=CC(=O)N1)CCC,-4.163171299999999,Tr
A-422,puerarin ,-4.7583167207,-4.8029789136000005,-4.8029789107,-4.7434087964,O1[C@H]([C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1c2OC=C(C(=O)c2ccc1O)c1ccc(O)cc1,-6.4000001,Tr
A-423,quercetagetin,-4.500945426,-4.6094114255,-4.6094114106,-4.5644352297,O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)c(O)c(O)c2,-6.6999998,Tr
A-424,"quercetagetin-3,6,7-trimethylether",-6.3951737147,-6.2715662909,-6.2715663249,-6.4086832204999995,O1c2c(C(=O)C(OC)=C1c1cc(O)c(O)cc1)c(O)c(OC)c(OC)c2,-5.0900002,Tr
A-427,quinidine,-5.817867796,-5.826903592100001,-5.8269035894000005,-5.475010796499999,O(C)c1cc2c(nccc2[C@H](O)[C@@H]2N3C[C@@H]([C@H](C2)CC3)C=C)cc1,-4.6900001,Tr
A-428,raffinose,-6.264972956499999,-6.5120809352,-6.5120809315,-6.109275438200001,O1[C@](O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)(CO)[C@@H](O)[C@H](O)[C@H]1CO,-7.619999900000001,Tr
A-43,artesunate,-5.278390727300001,-5.0530944495,-5.053094456,-5.4023153412000005,O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)[C@@H]1OC(=O)CCC(O)=O)C,-5.4000001,Tr
A-430,rapamycin,-4.5719060333999995,-4.7500110653,-4.7500110648,-4.5863188973,O1[C@@H](CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](\C=C\C=C\C=C(/C)\[C@@H](OC)C[C@H]2O[C@](O)([C@@H](CC2)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)C)C)[C@@H](C[C@H]1C[C@@H](OC)[C@H](O)CC1)C,-4.96,Tr
A-436,SACV,-6.2551413884,-6.2324602108,-6.2324602212,-6.3656049062,O(CCOCn1c2N=C(NC(c2nc1)=C)N)C(=O)[C@H](N)CO,-5.329999900000001,Tr
A-441,scopolamine,-5.7309225086,-5.6911040245,-5.691104015900001,-5.769330145,O1[C@H]2[C@H]3N([C@@H]([C@@H]12)CC(OC(=O)[C@H](CO)c1ccccc1)C3)C,-4.928,Tr
A-442,scutellarein ,-4.7446990321,-4.8055348471,-4.8055348268,-5.073264416000001,O1c2c(c(O)c(O)c(O)c2)C(=O)C=C1c1ccc(O)cc1,-5.1999998,Tr
A-444,selagin,-5.850993698300001,-5.3658923981,-5.3658924032,-5.2973965076,O1c2c(C(=O)C=C1c1cc(OC)c(O)c(O)c1)c(O)cc(O)c2,-6.0,Tr
A-445,serotonin,-5.0145259077999995,-5.2696510133,-5.2696510128,-5.0360884424000005,Oc1cc2c([nH]cc2CCN)cc1,-4.8600001,Tr
A-446,sildenafil,-4.3522351629000005,-4.8078345627,-4.8078345565,-4.3682484402999995,S(=O)(=O)(N1CCN(CC1)C)c1cc(C2=NC(=O)c3n(nc(c3N2)CCC)C)c(OCC)cc1,-4.5100002,Tr
A-448,sotalol,-5.4391844759,-5.3232835304,-5.323283562099999,-5.3647820634,S(=O)(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C,-5.7600002,Tr
A-45,atropine,-4.7507872583,-4.4374494973,-4.437449518,-4.6484197993,O(C(=O)C(CO)c1ccccc1)C1C[C@@H]2N([C@H](C1)CC2)C,-4.6999998,Tr
A-450,sulfadiazine,-4.7255952015,-4.1151046113,-4.1151045748,-4.5398919211,S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1,-4.75,Tr
A-452,sulfanilamide,-5.215604889,-4.7856756071,-4.7856756117,-5.2141601655,S(=O)(=O)(N)c1ccc(N)cc1,-5.2600002,Tr
A-453,sulfapyridine,-4.7837501146,-4.8514419725,-4.8514419742,-5.1255284285,S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1,-5.0,Tr
A-454,sulfasalazine,-6.3198922299,-5.8192258932000005,-5.819225895900001,-5.9829964892,S(=O)(=O)(Nc1ncccc1)c1ccc(\N=N\c2cc(C(O)=O)c(O)cc2)cc1,-5.378171,Tr
A-455,sulfisoxazole,-4.817863732799999,-4.8298623281,-4.8298623477,-4.8165684849,S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N)cc1,-4.920000099999999,Tr
A-456,sulindac,-4.459057533999999,-4.5044963055,-4.5044963082,-4.415057821,S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C,-4.8899999,Tr
A-463,tangeretin,-4.5410830558,-4.2217301583,-4.221730153,-4.5762934181,O1c2c(c(OC)c(OC)c(OC)c2OC)C(=O)C=C1c1ccc(OC)cc1,-4.5300002,Tr
A-47,baicalein ,-5.2297434604,-5.350303107099999,-5.3503031109,-5.3595046398,O1c2c(c(O)c(O)c(O)c2)C(=O)C=C1c1ccccc1,-5.1399999,Tr
A-470,telmisartan,-4.846260256,-5.4142089136000005,-5.4142089177,-5.1703129808999995,OC(=O)c1ccccc1-c1ccc(cc1)Cn1c2c(nc1CCC)c(cc(c2)-c1nc2c(n1C)cccc2)C,-4.8210001,Tr
A-471,tenidap,-4.1379518936,-4.2923908576,-4.2923908577,-4.1953165784,Clc1cc2c(N(C(=O)N)C(=O)C2C(=O)c2sccc2)cc1,-4.5700002,Tr
A-472,tenoxicam,-4.9206952192,-4.7082147634,-4.7082147742,-4.9445051575,O1CCCC1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,-4.6100001,Tr
A-473,terazosin,-4.8084938306,-5.1716063277,-5.1716063784,-4.9281328452999995,s1c2c(S(=O)(=O)N(C)\C(=C(/O)\Nc3ncccc3)\C2=O)cc1,-5.0900002,Tr
A-475,testosterone,-4.331172261,-4.6187047632,-4.6187047332999995,-4.3447747766,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](O)[C@]4(CC3)C)CCC2=C1)C,-4.4299998,Tr
A-477,theophylline,-4.6914337868,-4.8689944472,-4.8689944329,-4.816778388,O=C1N(C)C(=O)N(c2nc[nH]c12)C,-4.3499999,Tr
A-478,tiacrilast,-4.8750942126,-4.9193169913,-4.9193169903,-4.8475246653,S(C)c1cc2c(N=CN(\C=C\C(O)=O)C2=O)cc1,-4.9850001,Tr
A-479,tiaprofenic acid,-4.5659586114,-4.881181090899999,-4.8811810896,-4.7660646054,s1c(ccc1C(C(O)=O)C)C(=O)c1ccccc1,-4.4099998,Tr
A-48,baicalin ,-4.764305580799999,-4.6746894519,-4.6746894523,-4.7396580708,O1c2c(c(O)c(O)c(O[C@@H]3O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]3O)c2)C(=O)C=C1c1ccccc1,-6.77,Tr
A-480,timolol,-4.8137025389999994,-4.9326790541,-4.9326790471,-4.9323348436000005,s1nc(N2CCOCC2)c(OC[C@@H](O)CNC(C)(C)C)n1,-4.8930001,Tr
A-481,timolol ester,-4.7099680642,-4.4885797764,-4.488579812799999,-4.4955499512,s1nc(N2CCOCC2)c(OC[C@@H](OC(=O)C2CC2)CNC(C)(C)C)n1,-4.6350002,Tr
A-482,tiotidine,-5.690816894,-6.4732446635,-6.4732446457,-5.7047041123,s1cc(nc1N=C(N)N)CSCCN\C(=N\C)\NC#N,-5.880000099999999,Tr
A-488,"tricetin-3`,4`,5`-trimethylether",-4.9819456856,-4.5919733525,-4.5919733519,-4.7825822902,O1c2c(C(=O)C=C1c1cc(OC)c(OC)c(OC)c1)c(O)cc(O)c2,-5.0999999,Tr
A-489,trimethoprim,-4.4155996350999995,-4.6428532161,-4.642853232,-4.6943192867,O(C)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,-4.46,Tr
A-490,trovafloxacin,-4.546621958999999,-5.0617969762,-5.0617969895999995,-4.705640799599999,Fc1cc(F)ccc1N1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N1C[C@@H]2[C@H](C1)C2N,-4.8099999,Tr
A-491,tryptophan,-5.642220354299999,-5.6776850826,-5.677685056900001,-5.698562550399999,OC(=O)C(N)Cc1c2c([nH]c1)cccc2,-5.3899999,Tr
A-492,tryptophanamide,-5.4260165745,-5.511883635599999,-5.5118836364999995,-5.3232391314,O=C(N)C(N)Cc1c2c([nH]c1)cccc2,-4.920000099999999,Tr
A-495,ursolic acid,-5.2410462012,-5.2963088628,-5.2963088655,-5.341493406600001,O[C@H]1CC[C@]2([C@@H](CC[C@@]3([C@@H]2CC=C2[C@@H]4[C@@H](C)[C@@H](CC[C@@]4(CC[C@]23C)C(O)=O)C)C)C1(C)C)C,-5.5500002,Tr
A-496,VACV,-5.6338760001,-5.652630149099999,-5.6526301535000005,-5.6481405539,O(CCOCn1c2N=C(NC(c2nc1)=C)N)C(=O)[C@H](N)C(C)C,-5.3499999,Tr
A-499,verapamil,-5.0697460705,-4.545131145,-4.5451311334,-5.305101845299999,O(C)c1cc(ccc1OC)C(C(C)C)(CCCN(CCc1cc(OC)c(OC)cc1)C)C#N,-4.579999900000001,Tr
A-50,benzoic acid,-4.7024727509,-4.6207015014,-4.6207015024,-4.443724946600001,OC(=O)c1ccccc1,-4.0050001,Tr
A-500,vinblastine,-5.1972462609,-5.070205776,-5.070205748399999,-5.201990732,O(C)c1cc2N([C@@H]3[C@@]4([C@H]5N(CC=C[C@@]5(CC)[C@@H](OC(=O)C)[C@]3(O)C(OC)=O)CC4)c2cc1[C@@]1(c2[nH]c3c(c2CCN2C[C@@](O)(C[C@@H](C1)C2)CC)cccc3)C(OC)=O)C,-5.48,Tr
A-502,VLA-4 antagonist 2,-5.2965839881,-5.623033797000001,-5.6230338026,-5.3557847017,S1CN(S(=O)(=O)c2cn(nc2)C)[C@H](C(=O)N[C@@H](Cc2ccc(OC(=O)N(C)C)cc2)C(OCC)=O)C1(C)C,-5.369999900000001,Tr
A-503,VLA-4 antagonist 3,-5.3758417855,-5.5361741941,-5.5361741938,-5.4482041415,S1CN(S(=O)(=O)c2cn(nc2)C)[C@H](C(=O)N[C@@H](Cc2ccc(OC(=O)N(C)C)cc2)C(OC(C)C)=O)C1(C)C,-5.170000099999999,Tr
A-504,VLA-4 antagonist 4,-5.5709348765,-5.6331440497,-5.6331440426,-5.443388945900001,S1CN(S(=O)(=O)c2cn(nc2)C)[C@H](C(=O)N[C@@H](Cc2ccc(OC(=O)N(C)C)cc2)C(OCC(C)(C)C)=O)C1(C)C,-5.3400002,Tr
